date,location,state,max_temperature,min_temperature,avg_temperature,temp_range,humidity,rainfall,wind_speed,risk_level
2024-10-23,Chennai,India,42.9,31.4,37.2,11.5,80.2,46.8,8.5,High
2024-10-23,Kolkata,India,28.7,14.6,21.7,14.1,56.7,0.0,3.4,High
2024-10-23,Hyderabad,India,32.8,21.4,27.1,11.4,57.8,0.0,22.3,Moderate
2024-10-23,Ahmedabad,India,27.2,15.2,21.2,12.0,83.5,0.0,14.0,Moderate
2024-10-23,Jaipur,India,40.6,26.4,33.5,14.200000000000005,47.0,0.0,6.6,High
2024-10-23,Lucknow,India,27.5,20.0,23.7,7.5,66.6,0.0,19.3,Moderate
2024-10-23,Bhopal,India,43.3,31.9,37.6,11.4,73.8,0.0,21.4,High
2024-10-24,Mumbai,India,33.5,22.2,27.8,11.3,56.1,43.8,13.7,Moderate
2024-10-24,Delhi,India,39.7,33.3,36.5,6.400000000000006,84.5,75.7,3.7,High
2024-10-24,Bengaluru,India,28.4,22.1,25.2,6.299999999999997,66.7,0.6,20.1,Moderate
2024-10-24,Chennai,India,44.9,36.5,40.7,8.399999999999999,52.4,1.4,4.3,High
2024-10-24,Kolkata,India,38.5,25.3,31.9,13.2,74.6,69.8,10.9,High
2024-10-24,Hyderabad,India,43.6,38.4,41.0,5.200000000000003,89.9,0.0,24.8,High
2024-10-24,Ahmedabad,India,43.8,34.2,39.0,9.599999999999994,73.9,6.9,14.9,High
2024-10-24,Jaipur,India,27.2,21.4,24.3,5.800000000000001,54.3,53.1,9.6,High
2024-10-24,Lucknow,India,37.3,22.6,30.0,14.699999999999996,38.1,0.0,16.3,High
2024-10-24,Bhopal,India,43.2,35.2,39.2,8.0,79.0,4.8,22.7,High
2024-10-25,Mumbai,India,39.8,29.8,34.8,9.999999999999996,30.7,32.6,21.3,Moderate
2024-10-25,Delhi,India,33.3,26.1,29.7,7.199999999999996,85.9,7.5,6.2,Moderate
2024-10-25,Bengaluru,India,42.5,30.7,36.6,11.8,48.2,0.0,14.1,High
2024-10-25,Chennai,India,31.3,16.9,24.1,14.400000000000002,47.1,0.0,7.0,High
2024-10-25,Kolkata,India,38.6,29.0,33.8,9.6,63.0,0.0,13.4,Moderate
2024-10-25,Hyderabad,India,32.3,23.4,27.9,8.899999999999999,37.7,0.0,9.5,Low
2024-10-25,Ahmedabad,India,31.5,25.3,28.4,6.199999999999999,44.7,2.4,2.4,Low
2024-10-25,Jaipur,India,39.1,32.8,36.0,6.300000000000004,58.8,48.8,20.1,Moderate
2024-10-25,Lucknow,India,39.7,24.7,32.2,15.000000000000004,56.4,0.0,5.9,High
2024-10-25,Bhopal,India,43.1,32.7,37.9,10.4,60.3,7.9,7.6,High
2024-10-26,Mumbai,India,36.6,25.1,30.8,11.5,80.5,0.0,6.0,Moderate
2024-10-26,Delhi,India,30.7,23.8,27.2,6.899999999999999,73.4,0.0,19.7,Moderate
2024-10-26,Bengaluru,India,35.6,27.3,31.4,8.3,81.4,0.0,8.3,Moderate
2024-10-26,Chennai,India,32.8,18.3,25.6,14.499999999999996,90.2,0.0,23.0,High
2024-10-26,Kolkata,India,41.7,30.9,36.3,10.800000000000004,85.1,0.0,5.3,High
2024-10-26,Hyderabad,India,26.3,18.1,22.2,8.2,52.8,8.1,2.5,Moderate
2024-10-26,Ahmedabad,India,26.2,20.4,23.3,5.800000000000001,30.6,0.0,8.7,Low
2024-10-26,Jaipur,India,33.5,20.1,26.8,13.4,46.6,0.0,4.8,High
2024-10-26,Lucknow,India,29.5,20.6,25.0,8.899999999999999,85.7,7.4,16.5,Moderate
2024-10-26,Bhopal,India,34.3,21.6,28.0,12.699999999999996,40.3,28.9,19.2,Moderate
2024-10-27,Mumbai,India,37.8,28.2,33.0,9.599999999999998,92.7,2.3,21.0,Moderate
2024-10-27,Delhi,India,33.7,19.8,26.7,13.900000000000002,91.7,7.2,2.6,High
2024-10-27,Bengaluru,India,44.0,34.7,39.3,9.299999999999995,57.9,0.0,6.9,High
2024-10-27,Chennai,India,37.6,31.7,34.7,5.900000000000002,93.1,0.0,24.3,Moderate
2024-10-27,Kolkata,India,34.3,28.5,31.4,5.799999999999997,63.3,3.3,5.8,Low
2024-10-27,Hyderabad,India,32.3,17.5,24.9,14.799999999999995,67.4,9.7,20.8,High
2024-10-27,Ahmedabad,India,36.2,30.6,33.4,5.600000000000001,75.1,0.0,5.2,Moderate
2024-10-27,Jaipur,India,27.4,20.9,24.1,6.5,54.0,0.0,14.9,Low
2024-10-27,Lucknow,India,41.1,26.8,34.0,14.3,79.4,0.0,19.2,High
2024-10-27,Bhopal,India,40.2,28.3,34.3,11.900000000000002,47.3,74.7,18.6,High
2024-10-28,Mumbai,India,31.2,24.3,27.8,6.899999999999999,37.6,0.0,2.6,Low
2024-10-28,Delhi,India,25.9,19.0,22.4,6.899999999999999,74.1,0.0,6.5,Moderate
2024-10-28,Bengaluru,India,32.0,23.7,27.8,8.3,78.7,0.8,19.6,Moderate
2024-10-28,Chennai,India,27.5,22.0,24.8,5.5,91.1,0.0,22.9,Moderate
2024-10-28,Kolkata,India,42.3,27.8,35.1,14.499999999999996,51.1,0.0,19.3,High
2024-10-28,Hyderabad,India,30.9,23.3,27.1,7.599999999999998,84.5,2.0,13.5,Moderate
2024-10-28,Ahmedabad,India,25.2,14.9,20.0,10.3,91.9,50.1,21.8,High
2024-10-28,Jaipur,India,42.8,28.4,35.6,14.4,62.2,0.0,6.9,High
2024-10-28,Lucknow,India,26.9,13.9,20.4,12.999999999999998,41.4,0.0,3.4,High
2024-10-28,Bhopal,India,32.3,25.3,28.8,6.9999999999999964,71.1,8.9,14.0,Low
2024-10-29,Mumbai,India,43.2,33.9,38.5,9.300000000000004,88.8,0.0,17.1,High
2024-10-29,Delhi,India,41.5,33.6,37.6,7.899999999999999,56.3,0.0,4.3,High
2024-10-29,Bengaluru,India,39.8,29.1,34.5,10.699999999999996,79.7,0.0,21.5,Moderate
2024-10-29,Chennai,India,39.4,29.0,34.2,10.4,83.6,0.0,17.4,Moderate
2024-10-29,Kolkata,India,44.1,35.7,39.9,8.399999999999999,86.4,76.0,22.6,High
2024-10-29,Hyderabad,India,34.8,28.8,31.8,5.9999999999999964,74.0,5.7,15.2,Moderate
2024-10-29,Ahmedabad,India,27.8,18.3,23.0,9.5,72.6,0.0,7.4,Moderate
2024-10-29,Jaipur,India,29.8,21.0,25.4,8.8,36.9,38.6,10.0,Moderate
2024-10-29,Lucknow,India,25.6,14.6,20.1,11.000000000000002,50.3,0.0,9.1,High
2024-10-29,Bhopal,India,32.5,23.5,28.0,9.0,40.9,72.8,11.3,High
2024-10-30,Mumbai,India,41.6,34.8,38.2,6.800000000000004,44.3,0.0,10.2,High
2024-10-30,Delhi,India,37.5,24.4,31.0,13.1,34.5,0.0,7.9,High
2024-10-30,Bengaluru,India,39.2,24.8,32.0,14.400000000000002,72.9,28.6,16.8,High
2024-10-30,Chennai,India,32.2,24.0,28.1,8.200000000000003,46.4,0.0,3.8,Low
2024-10-30,Kolkata,India,34.1,20.2,27.2,13.900000000000002,66.3,0.0,10.2,High
2024-10-30,Hyderabad,India,29.5,17.9,23.7,11.6,80.6,43.7,11.3,Moderate
2024-10-30,Ahmedabad,India,39.3,32.5,35.9,6.799999999999997,31.1,0.0,6.5,Moderate
2024-10-30,Jaipur,India,41.8,32.6,37.2,9.199999999999996,86.4,5.3,6.9,High
2024-10-30,Lucknow,India,27.4,20.7,24.1,6.699999999999999,87.9,0.0,7.0,Moderate
2024-10-30,Bhopal,India,38.3,24.4,31.4,13.9,66.0,6.9,21.2,High
2024-10-31,Mumbai,India,43.6,32.0,37.8,11.6,30.5,0.0,6.9,High
2024-10-31,Delhi,India,30.8,23.7,27.3,7.100000000000001,79.7,0.0,16.8,Moderate
2024-10-31,Bengaluru,India,42.7,35.6,39.2,7.100000000000001,37.0,0.0,24.1,High
2024-10-31,Chennai,India,27.2,14.3,20.7,12.9,42.9,73.8,7.0,High
2024-10-31,Kolkata,India,37.5,24.8,31.2,12.7,30.7,25.0,17.4,Moderate
2024-10-31,Hyderabad,India,37.8,24.7,31.3,13.099999999999998,48.8,0.0,10.0,High
2024-10-31,Ahmedabad,India,36.5,29.9,33.2,6.600000000000001,39.7,5.1,7.2,Low
2024-10-31,Jaipur,India,35.9,27.7,31.8,8.2,51.0,1.4,24.3,Moderate
2024-10-31,Lucknow,India,40.1,34.4,37.3,5.700000000000003,85.3,0.0,18.4,High
2024-10-31,Bhopal,India,28.3,15.7,22.0,12.6,58.6,0.0,19.2,Moderate
2024-11-01,Mumbai,India,44.3,31.6,37.9,12.699999999999996,31.3,0.0,3.8,High
2024-11-01,Delhi,India,30.5,21.1,25.8,9.4,43.8,0.0,14.5,Low
2024-11-01,Bengaluru,India,26.5,16.9,21.7,9.6,76.0,0.0,9.1,Moderate
2024-11-01,Chennai,India,40.4,29.7,35.1,10.7,47.5,0.0,6.6,High
2024-11-01,Kolkata,India,43.6,32.2,37.9,11.4,87.0,0.0,7.8,High
2024-11-01,Hyderabad,India,34.2,19.2,26.7,15.000000000000004,65.1,0.0,19.0,High
2024-11-01,Ahmedabad,India,33.4,27.3,30.4,6.099999999999998,58.8,0.0,24.1,Moderate
2024-11-01,Jaipur,India,40.2,28.1,34.1,12.1,77.2,0.7,4.2,High
2024-11-01,Lucknow,India,33.2,18.8,26.0,14.400000000000002,79.8,0.0,19.4,High
2024-11-01,Bhopal,India,28.1,20.7,24.4,7.400000000000002,47.3,0.0,15.4,Moderate
2024-11-02,Mumbai,India,34.7,20.5,27.6,14.200000000000005,81.4,3.7,21.2,High
2024-11-02,Delhi,India,43.2,35.5,39.3,7.700000000000003,44.6,8.2,16.4,High
2024-11-02,Bengaluru,India,36.7,30.2,33.4,6.500000000000004,87.4,0.0,15.9,Moderate
2024-11-02,Chennai,India,39.0,27.6,33.3,11.4,37.6,48.5,22.3,Moderate
2024-11-02,Kolkata,India,44.7,39.5,42.1,5.200000000000003,73.7,0.0,7.2,High
2024-11-02,Hyderabad,India,26.8,16.0,21.4,10.8,55.9,0.0,11.5,Moderate
2024-11-02,Ahmedabad,India,44.0,38.1,41.0,5.899999999999999,91.3,57.6,5.2,High
2024-11-02,Jaipur,India,31.2,20.5,25.8,10.7,31.8,3.9,24.7,Moderate
2024-11-02,Lucknow,India,40.7,35.0,37.8,5.700000000000003,92.4,32.0,23.5,High
2024-11-02,Bhopal,India,31.7,22.8,27.3,8.899999999999999,40.3,0.0,23.6,Moderate
2024-11-03,Mumbai,India,42.0,27.5,34.7,14.5,79.9,78.4,5.8,High
2024-11-03,Delhi,India,44.7,39.1,41.9,5.600000000000001,70.8,2.1,7.7,High
2024-11-03,Bengaluru,India,36.5,29.2,32.8,7.300000000000001,57.6,0.0,17.2,Moderate
2024-11-03,Chennai,India,29.5,23.7,26.6,5.800000000000001,77.4,5.0,18.8,Moderate
2024-11-03,Kolkata,India,29.0,15.8,22.4,13.2,64.0,53.8,3.9,High
2024-11-03,Hyderabad,India,25.8,17.3,21.5,8.5,60.3,45.5,19.7,Moderate
2024-11-03,Ahmedabad,India,44.1,39.1,41.6,5.0,80.4,63.3,11.0,High
2024-11-03,Jaipur,India,28.4,16.7,22.6,11.7,53.9,0.0,5.3,Moderate
2024-11-03,Lucknow,India,28.6,16.0,22.3,12.6,41.9,0.0,6.0,Moderate
2024-11-03,Bhopal,India,28.6,15.4,22.0,13.2,62.6,61.4,5.7,High
2024-11-04,Mumbai,India,39.3,34.0,36.6,5.299999999999997,41.6,0.0,16.5,Moderate
2024-11-04,Delhi,India,39.3,25.3,32.3,13.999999999999996,39.5,0.0,18.6,High
2024-11-04,Bengaluru,India,29.3,17.6,23.5,11.7,42.1,0.0,8.9,Moderate
2024-11-04,Chennai,India,44.0,32.4,38.2,11.6,92.3,0.0,20.6,High
2024-11-04,Kolkata,India,39.5,33.5,36.5,6.0,79.1,0.0,15.2,Moderate
2024-11-04,Hyderabad,India,34.7,29.7,32.2,5.000000000000004,87.8,0.0,14.0,Moderate
2024-11-04,Ahmedabad,India,28.3,20.9,24.6,7.400000000000002,34.3,0.0,17.6,Moderate
2024-11-04,Jaipur,India,36.5,28.1,32.3,8.399999999999999,74.0,0.0,13.7,Low
2024-11-04,Lucknow,India,34.9,20.2,27.5,14.7,65.5,0.0,21.8,High
2024-11-04,Bhopal,India,38.0,25.4,31.7,12.6,56.8,57.6,20.2,High
2024-11-05,Mumbai,India,41.7,32.8,37.2,8.900000000000006,68.0,9.1,6.8,High
2024-11-05,Delhi,India,28.0,16.4,22.2,11.6,69.7,0.0,18.2,Moderate
2024-11-05,Bengaluru,India,36.8,24.7,30.8,12.099999999999998,64.2,7.7,24.9,Moderate
2024-11-05,Chennai,India,32.5,22.9,27.7,9.6,93.0,0.0,2.0,Moderate
2024-11-05,Kolkata,India,41.4,33.6,37.5,7.799999999999997,72.7,8.2,4.0,High
2024-11-05,Hyderabad,India,35.0,26.1,30.5,8.899999999999999,66.2,0.0,6.5,Low
2024-11-05,Ahmedabad,India,42.5,30.5,36.5,12.0,74.7,0.7,7.4,High
2024-11-05,Jaipur,India,40.5,32.9,36.7,7.600000000000001,59.2,1.6,10.3,High
2024-11-05,Lucknow,India,39.6,24.9,32.3,14.700000000000005,45.1,0.0,5.9,High
2024-11-05,Bhopal,India,28.9,14.2,21.6,14.7,82.7,8.8,20.1,High
2024-11-06,Mumbai,India,32.6,27.1,29.9,5.5,79.6,0.0,16.3,Moderate
2024-11-06,Delhi,India,41.9,36.0,38.9,5.899999999999999,31.6,2.4,5.0,High
2024-11-06,Bengaluru,India,25.9,17.3,21.6,8.599999999999998,71.0,70.8,3.4,High
2024-11-06,Chennai,India,31.2,17.1,24.2,14.099999999999998,56.2,0.0,14.6,High
2024-11-06,Kolkata,India,38.8,31.5,35.1,7.299999999999997,93.0,6.6,6.0,High
2024-11-06,Hyderabad,India,28.8,20.3,24.5,8.5,91.5,20.9,9.0,Moderate
2024-11-06,Ahmedabad,India,32.7,18.1,25.4,14.6,58.1,76.1,4.3,High
2024-11-06,Jaipur,India,32.5,23.5,28.0,9.0,40.3,0.0,14.5,Low
2024-11-06,Lucknow,India,43.3,32.6,37.9,10.699999999999996,38.8,5.5,24.2,High
2024-11-06,Bhopal,India,30.7,17.8,24.2,12.9,70.2,0.0,24.5,Moderate
2024-11-07,Mumbai,India,31.9,18.9,25.4,13.0,61.0,50.3,24.6,High
2024-11-07,Delhi,India,29.4,15.8,22.6,13.599999999999998,68.5,7.3,9.1,High
2024-11-07,Bengaluru,India,44.1,31.4,37.7,12.700000000000005,94.1,3.7,17.8,High
2024-11-07,Chennai,India,33.5,18.9,26.2,14.6,43.9,10.0,11.1,High
2024-11-07,Kolkata,India,26.9,15.6,21.2,11.3,87.1,0.0,23.3,Moderate
2024-11-07,Hyderabad,India,38.2,32.9,35.5,5.300000000000004,61.4,0.0,3.2,Moderate
2024-11-07,Ahmedabad,India,29.7,18.2,23.9,11.5,87.5,2.8,2.8,Moderate
2024-11-07,Jaipur,India,30.7,15.9,23.3,14.8,74.5,0.0,13.2,High
2024-11-07,Lucknow,India,29.0,18.1,23.6,10.9,31.3,0.0,21.2,Moderate
2024-11-07,Bhopal,India,32.6,27.5,30.0,5.100000000000001,69.2,8.2,20.4,Moderate
2024-11-08,Mumbai,India,38.1,30.2,34.1,7.900000000000002,94.2,9.5,8.0,Moderate
2024-11-08,Delhi,India,34.9,27.8,31.4,7.099999999999998,73.7,0.0,11.4,Low
2024-11-08,Bengaluru,India,28.3,19.2,23.8,9.1,88.8,0.0,10.1,Moderate
2024-11-08,Chennai,India,38.8,27.8,33.3,10.999999999999996,39.2,0.0,8.9,Moderate
2024-11-08,Kolkata,India,31.9,20.6,26.3,11.299999999999995,30.4,9.8,18.5,Moderate
2024-11-08,Hyderabad,India,29.9,23.3,26.6,6.599999999999998,73.8,0.0,21.8,Moderate
2024-11-08,Ahmedabad,India,27.7,16.1,21.9,11.599999999999998,75.0,48.6,13.7,Moderate
2024-11-08,Jaipur,India,36.0,27.8,31.9,8.2,64.1,68.7,9.4,High
2024-11-08,Lucknow,India,31.9,19.3,25.6,12.599999999999998,44.9,6.3,6.8,Moderate
2024-11-08,Bhopal,India,35.9,22.2,29.0,13.7,92.9,0.0,3.8,High
2024-11-09,Mumbai,India,27.3,13.5,20.4,13.8,70.0,0.0,9.3,High
2024-11-09,Delhi,India,41.8,27.8,34.8,13.999999999999996,60.5,2.5,16.7,High
2024-11-09,Bengaluru,India,28.1,21.6,24.8,6.5,57.3,0.0,10.5,Low
2024-11-09,Chennai,India,39.9,26.8,33.4,13.099999999999998,65.4,0.0,7.1,High
2024-11-09,Kolkata,India,43.1,37.6,40.3,5.5,35.4,0.0,5.1,High
2024-11-09,Hyderabad,India,39.0,24.5,31.8,14.5,77.1,58.6,8.8,High
2024-11-09,Ahmedabad,India,43.2,32.9,38.1,10.300000000000004,49.5,31.9,24.6,High
2024-11-09,Jaipur,India,35.3,21.8,28.6,13.499999999999996,42.0,0.0,22.3,High
2024-11-09,Lucknow,India,41.5,28.4,35.0,13.1,81.0,37.8,24.7,High
2024-11-09,Bhopal,India,34.0,27.6,30.8,6.399999999999999,73.5,9.6,11.7,Low
2024-11-10,Mumbai,India,34.9,29.7,32.3,5.199999999999999,92.1,0.0,4.3,Moderate
2024-11-10,Delhi,India,41.8,34.5,38.2,7.299999999999997,55.6,0.0,12.3,High
2024-11-10,Bengaluru,India,25.4,13.6,19.5,11.8,64.2,0.0,20.5,High
2024-11-10,Chennai,India,28.4,18.4,23.4,10.0,33.3,0.0,2.2,Moderate
2024-11-10,Kolkata,India,27.7,16.9,22.3,10.8,76.2,0.0,13.5,Moderate
2024-11-10,Hyderabad,India,26.9,12.4,19.6,14.499999999999998,78.3,30.7,6.1,High
2024-11-10,Ahmedabad,India,25.8,18.5,22.2,7.300000000000001,88.6,0.0,23.7,Moderate
2024-11-10,Jaipur,India,37.0,25.3,31.2,11.7,62.4,0.0,17.8,Moderate
2024-11-10,Lucknow,India,37.5,23.0,30.3,14.5,77.0,0.0,14.0,High
2024-11-10,Bhopal,India,29.6,18.4,24.0,11.200000000000005,63.2,0.3,13.1,Moderate
2024-11-11,Mumbai,India,29.5,14.9,22.2,14.6,53.5,0.6,7.9,High
2024-11-11,Delhi,India,36.3,26.0,31.2,10.299999999999995,56.1,0.0,20.7,Moderate
2024-11-11,Bengaluru,India,39.1,30.0,34.6,9.1,77.8,1.4,22.5,Moderate
2024-11-11,Chennai,India,31.9,21.5,26.7,10.4,42.8,0.0,14.9,Low
2024-11-11,Kolkata,India,33.1,26.2,29.6,6.900000000000002,70.0,0.0,9.5,Low
2024-11-11,Hyderabad,India,43.0,36.5,39.7,6.5,36.2,0.0,17.0,High
2024-11-11,Ahmedabad,India,30.3,24.8,27.6,5.5,35.6,0.0,7.7,Low
2024-11-11,Jaipur,India,42.1,32.0,37.1,10.1,92.2,0.0,23.9,High
2024-11-11,Lucknow,India,39.5,28.3,33.9,11.2,57.1,0.0,15.5,Moderate
2024-11-11,Bhopal,India,42.9,30.4,36.6,12.5,76.6,9.7,4.0,High
2024-11-12,Mumbai,India,31.1,25.1,28.1,6.0,50.2,71.4,10.7,High
2024-11-12,Delhi,India,38.3,29.7,34.0,8.599999999999998,31.3,0.0,12.8,Moderate
2024-11-12,Bengaluru,India,37.1,22.2,29.6,14.900000000000002,65.6,0.0,5.8,High
2024-11-12,Chennai,India,25.1,11.6,18.3,13.500000000000002,34.9,76.5,20.6,High
2024-11-12,Kolkata,India,42.9,34.8,38.9,8.100000000000001,51.2,0.0,11.7,High
2024-11-12,Hyderabad,India,42.6,36.4,39.5,6.200000000000003,63.9,0.0,2.4,High
2024-11-12,Ahmedabad,India,27.4,18.1,22.7,9.299999999999995,41.6,0.0,13.8,Moderate
2024-11-12,Jaipur,India,27.8,14.2,21.0,13.6,62.3,78.1,10.8,High
2024-11-12,Lucknow,India,28.8,21.4,25.1,7.400000000000002,80.7,0.0,7.2,Moderate
2024-11-12,Bhopal,India,30.3,21.4,25.9,8.900000000000002,49.4,0.0,9.7,Low
2024-11-13,Mumbai,India,28.4,22.5,25.4,5.899999999999999,43.2,46.5,2.8,Moderate
2024-11-13,Delhi,India,31.6,17.7,24.7,13.900000000000002,31.2,0.0,11.7,High
2024-11-13,Bengaluru,India,31.0,17.7,24.4,13.3,38.8,30.2,11.9,High
2024-11-13,Chennai,India,36.4,25.7,31.0,10.7,54.2,9.5,24.4,Moderate
2024-11-13,Kolkata,India,32.6,25.7,29.2,6.900000000000002,61.4,9.3,11.6,Low
2024-11-13,Hyderabad,India,30.8,22.8,26.8,8.0,55.4,0.0,18.2,Moderate
2024-11-13,Ahmedabad,India,43.3,28.9,36.1,14.4,47.7,0.0,16.0,High
2024-11-13,Jaipur,India,40.8,34.1,37.4,6.699999999999996,70.8,1.9,4.2,High
2024-11-13,Lucknow,India,39.7,31.9,35.8,7.800000000000004,72.8,48.1,16.4,Moderate
2024-11-13,Bhopal,India,39.4,29.0,34.2,10.4,49.1,22.4,22.1,Moderate
2024-11-14,Mumbai,India,34.7,25.4,30.0,9.300000000000004,56.5,3.7,12.7,Low
2024-11-14,Delhi,India,31.0,18.5,24.7,12.5,36.6,0.0,16.4,Moderate
2024-11-14,Bengaluru,India,31.4,18.2,24.8,13.2,52.9,0.0,20.0,High
2024-11-14,Chennai,India,28.4,20.6,24.5,7.799999999999997,72.4,6.6,13.1,Low
2024-11-14,Kolkata,India,32.9,21.2,27.1,11.7,88.1,0.0,8.4,Moderate
2024-11-14,Hyderabad,India,43.0,28.3,35.7,14.7,44.1,0.0,11.5,High
2024-11-14,Ahmedabad,India,35.5,29.5,32.5,6.0,59.2,0.0,13.1,Low
2024-11-14,Jaipur,India,34.6,21.4,28.0,13.200000000000005,83.6,10.3,19.5,High
2024-11-14,Lucknow,India,25.6,15.3,20.4,10.3,36.2,9.6,3.5,Moderate
2024-11-14,Bhopal,India,28.4,17.6,23.0,10.799999999999995,58.3,0.0,16.8,Moderate
2024-11-15,Mumbai,India,39.0,32.1,35.5,6.899999999999999,67.1,0.0,23.7,Moderate
2024-11-15,Delhi,India,42.8,29.4,36.1,13.4,56.2,0.0,5.3,High
2024-11-15,Bengaluru,India,26.0,16.9,21.4,9.1,40.6,0.0,19.8,Moderate
2024-11-15,Chennai,India,26.8,14.5,20.6,12.3,44.0,4.5,21.5,High
2024-11-15,Kolkata,India,32.2,17.2,24.7,15.000000000000004,48.2,0.0,15.1,High
2024-11-15,Hyderabad,India,35.8,29.6,32.7,6.199999999999996,58.6,0.0,13.4,Low
2024-11-15,Ahmedabad,India,42.3,29.0,35.6,13.299999999999995,79.0,0.0,18.9,High
2024-11-15,Jaipur,India,42.2,36.2,39.2,6.0,36.6,0.0,12.9,High
2024-11-15,Lucknow,India,39.8,31.0,35.4,8.799999999999997,94.6,6.7,24.8,High
2024-11-15,Bhopal,India,38.6,27.7,33.2,10.900000000000002,70.9,0.0,21.3,Moderate
2024-11-16,Mumbai,India,25.5,20.5,23.0,5.0,44.6,0.0,15.0,Low
2024-11-16,Delhi,India,26.1,18.7,22.4,7.400000000000002,33.2,0.0,21.6,Moderate
2024-11-16,Bengaluru,India,27.2,19.2,23.2,8.0,31.7,7.8,3.2,Moderate
2024-11-16,Chennai,India,33.3,18.6,25.9,14.699999999999996,70.7,0.0,8.1,High
2024-11-16,Kolkata,India,26.3,13.5,19.9,12.8,73.9,0.0,18.3,High
2024-11-16,Hyderabad,India,38.6,29.5,34.0,9.1,72.1,0.0,2.9,Moderate
2024-11-16,Ahmedabad,India,28.9,19.3,24.1,9.599999999999998,73.3,0.0,20.8,Moderate
2024-11-16,Jaipur,India,27.6,20.3,23.9,7.300000000000001,64.8,0.0,11.2,Low
2024-11-16,Lucknow,India,41.9,27.0,34.5,14.9,75.4,0.0,15.9,High
2024-11-16,Bhopal,India,39.3,25.2,32.3,14.099999999999998,89.9,0.0,6.2,High
2024-11-17,Mumbai,India,36.5,25.1,30.8,11.4,64.2,0.0,5.5,Moderate
2024-11-17,Delhi,India,26.0,14.7,20.4,11.3,72.4,1.8,7.3,High
2024-11-17,Bengaluru,India,41.4,35.3,38.3,6.100000000000001,57.0,42.8,7.0,High
2024-11-17,Chennai,India,26.5,17.2,21.9,9.3,44.3,0.0,14.9,Moderate
2024-11-17,Kolkata,India,38.9,25.8,32.4,13.099999999999998,48.1,0.0,24.8,High
2024-11-17,Hyderabad,India,28.9,16.9,22.9,12.0,85.6,43.2,11.5,Moderate
2024-11-17,Ahmedabad,India,34.2,23.5,28.8,10.700000000000005,57.1,0.0,7.8,Low
2024-11-17,Jaipur,India,26.1,17.8,22.0,8.3,36.1,0.0,22.0,Moderate
2024-11-17,Lucknow,India,37.5,24.5,31.0,13.0,71.8,0.0,12.7,Moderate
2024-11-17,Bhopal,India,32.3,26.3,29.3,5.9999999999999964,59.5,0.0,20.9,Moderate
2024-11-18,Mumbai,India,43.4,34.3,38.8,9.1,87.8,2.1,22.8,High
2024-11-18,Delhi,India,30.2,17.6,23.9,12.599999999999998,63.1,50.9,4.1,High
2024-11-18,Bengaluru,India,41.8,29.8,35.8,11.999999999999996,30.9,0.0,14.1,High
2024-11-18,Chennai,India,32.8,24.1,28.4,8.699999999999996,73.7,0.0,4.5,Low
2024-11-18,Kolkata,India,38.2,28.5,33.3,9.700000000000005,33.4,9.6,23.0,Moderate
2024-11-18,Hyderabad,India,25.6,14.5,20.0,11.1,69.8,7.3,19.0,High
2024-11-18,Ahmedabad,India,34.9,28.8,31.8,6.099999999999998,35.7,0.0,21.1,Moderate
2024-11-18,Jaipur,India,36.4,25.4,30.9,11.0,92.9,0.0,17.1,Moderate
2024-11-18,Lucknow,India,28.6,20.3,24.4,8.3,91.8,0.0,2.2,Moderate
2024-11-18,Bhopal,India,39.7,29.5,34.6,10.200000000000005,82.3,0.0,14.8,Moderate
2024-11-19,Mumbai,India,30.6,25.5,28.1,5.100000000000001,89.6,0.0,17.9,Moderate
2024-11-19,Delhi,India,32.2,18.6,25.4,13.6,85.8,0.0,5.1,High
2024-11-19,Bengaluru,India,39.5,31.8,35.6,7.699999999999999,85.5,1.9,15.9,High
2024-11-19,Chennai,India,42.4,28.7,35.6,13.7,65.5,69.4,21.6,High
2024-11-19,Kolkata,India,43.2,31.0,37.1,12.200000000000005,48.3,0.0,3.9,High
2024-11-19,Hyderabad,India,35.2,22.5,28.8,12.700000000000005,78.8,0.0,19.1,Moderate
2024-11-19,Ahmedabad,India,43.9,34.3,39.1,9.6,35.2,0.0,13.4,High
2024-11-19,Jaipur,India,37.4,26.4,31.9,11.0,94.2,0.0,7.5,Moderate
2024-11-19,Lucknow,India,39.0,33.7,36.3,5.299999999999997,74.9,0.0,24.5,Moderate
2024-11-19,Bhopal,India,38.7,29.1,33.9,9.6,83.4,0.0,20.9,Moderate
2024-11-20,Mumbai,India,34.6,22.2,28.4,12.400000000000002,44.2,55.2,15.8,High
2024-11-20,Delhi,India,44.5,34.1,39.3,10.4,57.1,0.0,15.3,High
2024-11-20,Bengaluru,India,38.1,30.4,34.3,7.700000000000003,52.7,54.6,20.6,High
2024-11-20,Chennai,India,37.7,26.8,32.3,10.900000000000002,70.5,0.0,15.8,Moderate
2024-11-20,Kolkata,India,31.1,25.7,28.4,5.400000000000002,55.9,0.0,8.1,Low
2024-11-20,Hyderabad,India,37.9,25.1,31.5,12.799999999999995,67.9,0.0,20.0,Moderate
2024-11-20,Ahmedabad,India,40.2,34.8,37.5,5.400000000000006,36.9,4.5,17.6,High
2024-11-20,Jaipur,India,27.5,19.6,23.5,7.899999999999999,77.4,0.0,9.4,Moderate
2024-11-20,Lucknow,India,25.1,10.9,18.0,14.2,34.3,9.4,14.3,High
